make,model,year,mileage,price,color,state,date
Chevrolet,Fusion,2010,25466,19036,red,IL,2023-05-24 23:02:01.650091
Ford,Cruze,2016,95349,26655,red,NY,2023-12-14 23:02:01.648426
Toyota,Camry,2013,39088,20071,silver,FL,2023-05-12 23:02:01.649688
Chevrolet,Accord,2011,23828,17561,blue,TX,2023-05-22 23:02:01.649346
Honda,Accord,2017,58552,29308,black,CA,2023-09-28 23:02:01.649088
Ford,Fusion,2018,41441,26128,silver,FL,2023-06-23 23:02:01.649833
Honda,Accord,2014,38851,10247,blue,CA,2023-09-16 23:02:01.649693
Toyota,Altima,2014,39789,23476,white,TX,2023-09-05 23:02:01.650038
Ford,Fusion,2016,89481,18592,white,IL,2023-06-26 23:02:01.649339
Nissan,Cruze,2018,35323,26984,white,TX,2023-11-06 23:02:01.649959
Ford,Altima,2013,82369,10798,silver,TX,2023-03-22 23:02:01.649953
Honda,Cruze,2018,14870,30989,black,TX,2023-08-12 23:02:01.648871
Ford,Camry,2015,71922,17576,red,NY,2023-09-22 23:02:01.649127
Nissan,Accord,2010,50864,18864,white,TX,2023-11-20 23:02:01.649203
Nissan,Altima,2010,58683,19672,red,CA,2023-04-01 23:02:01.650097
Ford,Cruze,2018,12416,32626,red,CA,2023-12-06 23:02:01.649101
Chevrolet,Cruze,2012,49033,32056,silver,CA,2023-09-18 23:02:01.649130
Ford,Fusion,2011,56074,43061,white,IL,2023-02-28 23:02:01.649106
Chevrolet,Cruze,2012,49033,32056,silver,CA,2023-09-18 23:02:01.649130
Ford,Cruze,2012,74771,23515,black,FL,2023-06-01 23:02:01.648587
Toyota,Cruze,2015,65113,14382,white,NY,2023-10-29 23:02:01.649925
Nissan,Camry,2011,61562,38042,red,FL,2023-05-05 23:02:01.648463
Nissan,Camry,2016,49003,40439,white,CA,2024-02-11 23:02:01.649466
Honda,Accord,2017,58552,29308,black,CA,2023-09-28 23:02:01.649088
Toyota,Accord,2011,12147,24688,silver,TX,2023-11-05 23:02:01.650050
Nissan,Camry,2012,97730,42837,silver,CA,2023-03-24 23:02:01.648647
Nissan,Accord,2010,61441,30044,red,CA,2023-12-05 23:02:01.650024
Honda,Camry,2012,65389,32971,white,CA,2024-01-27 23:02:01.648687
Toyota,Altima,2015,26405,23696,black,NY,2023-02-28 23:02:01.649080
Honda,Altima,2010,52992,24049,red,FL,2024-01-04 23:02:01.649245
Nissan,Cruze,2011,94176,26010,white,FL,2023-07-15 23:02:01.649834
Chevrolet,Cruze,2011,19845,31425,silver,NY,2023-03-16 23:02:01.649401
Nissan,Camry,2015,82227,10477,white,CA,2024-01-17 23:02:01.648737
Ford,Camry,2017,49078,41125,silver,IL,2023-08-03 23:02:01.648891
Nissan,Cruze,2011,74085,39711,silver,IL,2023-05-25 23:02:01.649201
Chevrolet,Accord,2010,89400,33644,blue,FL,2024-02-06 23:02:01.648965
Toyota,Cruze,2013,34051,28243,black,IL,2024-01-21 23:02:01.648869
Ford,Camry,2016,58967,33328,white,CA,2023-03-18 23:02:01.649898
Ford,Fusion,2018,41441,26128,silver,FL,2023-06-23 23:02:01.649833
Honda,Accord,2017,54386,12271,silver,TX,2024-01-20 23:02:01.649902
Ford,Altima,2015,39683,44269,black,FL,2024-01-25 23:02:01.649104
Ford,Accord,2012,72705,27587,silver,CA,2023-04-27 23:02:01.649433
Chevrolet,Fusion,2016,59786,22012,red,FL,2023-04-21 23:02:01.649475
Chevrolet,Accord,2013,72170,33688,black,FL,2023-03-21 23:02:01.649078
Chevrolet,Fusion,2015,79162,30602,blue,IL,2024-01-17 23:02:01.648652
Honda,Altima,2011,66092,40552,silver,TX,2023-11-28 23:02:01.648845
Chevrolet,Altima,2018,77343,38677,blue,CA,2023-03-19 23:02:01.649112
Honda,Accord,2011,68878,10801,blue,TX,2023-05-02 23:02:01.650170
Nissan,Fusion,2010,51267,39099,white,CA,2023-03-16 23:02:01.650069
Toyota,Accord,2011,64820,13491,blue,TX,2023-08-10 23:02:01.648496
Chevrolet,Fusion,2014,13850,28979,silver,TX,2023-03-31 23:02:01.649406
Nissan,Accord,2010,67352,33656,red,TX,2023-11-25 23:02:01.648444
Nissan,Fusion,2012,67229,40220,black,IL,2023-03-03 23:02:01.649559
Honda,Altima,2015,36692,19594,blue,FL,2023-12-06 23:02:01.648448
Honda,Camry,2011,20205,25546,red,FL,2023-06-04 23:02:01.649675
Toyota,Camry,2015,84171,28173,white,FL,2024-01-02 23:02:01.649922
Ford,Cruze,2011,40179,28301,red,CA,2023-04-25 23:02:01.649862
Toyota,Camry,2012,47575,40248,silver,TX,2023-06-02 23:02:01.648562
Ford,Camry,2013,44049,47437,silver,CA,2024-01-25 23:02:01.650142
Nissan,Altima,2014,74416,39246,black,NY,2023-04-25 23:02:01.648702
Ford,Accord,2010,92134,48926,black,FL,2024-01-31 23:02:01.649980
Toyota,Fusion,2017,40878,45041,red,NY,2023-12-13 23:02:01.648998
Nissan,Cruze,2018,18472,39237,black,CA,2024-01-26 23:02:01.648781
Ford,Camry,2017,68513,17094,black,FL,2023-09-25 23:02:01.649054
Nissan,Fusion,2017,52939,37724,blue,NY,2023-11-19 23:02:01.648554
Nissan,Cruze,2018,40918,33264,blue,TX,2023-03-11 23:02:01.648779
Chevrolet,Camry,2017,95067,11847,silver,CA,2023-05-06 23:02:01.650022
Nissan,Cruze,2011,49648,19015,blue,TX,2023-04-21 23:02:01.649946
Chevrolet,Accord,2012,38744,10635,black,CA,2023-05-05 23:02:01.648886
Nissan,Accord,2013,79645,27302,white,IL,2023-03-17 23:02:01.649005
Toyota,Fusion,2018,86084,35769,white,IL,2023-07-26 23:02:01.649999
Chevrolet,Fusion,2011,16125,10427,red,CA,2023-04-06 23:02:01.649184
Nissan,Camry,2012,57277,44466,black,FL,2023-11-28 23:02:01.650012
Ford,Cruze,2011,72867,17234,white,NY,2023-05-03 23:02:01.649276
Chevrolet,Fusion,2015,10338,46394,white,NY,2023-07-11 23:02:01.648759
Toyota,Cruze,2012,91205,40255,blue,IL,2023-12-23 23:02:01.649251
Nissan,Camry,2011,94750,11168,black,IL,2023-10-21 23:02:01.649511
Ford,Altima,2015,75443,26895,white,FL,2023-10-28 23:02:01.648962
Nissan,Altima,2015,71480,19878,red,CA,2023-10-22 23:02:01.649425
Chevrolet,Cruze,2010,20774,10312,white,FL,2023-07-06 23:02:01.649280
Nissan,Altima,2014,74416,39246,black,NY,2023-04-25 23:02:01.648702
Chevrolet,Cruze,2012,49033,32056,silver,CA,2023-09-18 23:02:01.649130
Ford,Accord,2017,91701,40216,blue,TX,2023-08-14 23:02:01.648580
Nissan,Cruze,2012,58496,31589,red,IL,2024-01-07 23:02:01.649492
Ford,Camry,2017,68513,17094,black,FL,2023-09-25 23:02:01.649054
Ford,Altima,2014,29361,33129,black,CA,2023-07-12 23:02:01.648517
Toyota,Camry,2014,25765,16753,red,TX,2023-10-29 23:02:01.648733
Nissan,Camry,2012,40801,47770,black,NY,2023-07-29 23:02:01.649490
Ford,Fusion,2014,33947,37357,silver,CA,2023-10-14 23:02:01.648538
Chevrolet,Altima,2015,62638,46267,red,NY,2023-06-20 23:02:01.649545
Nissan,Camry,2015,45506,19191,blue,NY,2023-09-20 23:02:01.648465
Toyota,Accord,2018,82315,17453,red,CA,2023-06-08 23:02:01.650021
Chevrolet,Camry,2013,85479,26708,red,TX,2024-01-27 23:02:01.648504
Ford,Cruze,2013,83531,36058,red,FL,2023-06-21 23:02:01.648991
Chevrolet,Altima,2010,60958,46759,red,TX,2023-05-07 23:02:01.649696
Ford,Altima,2013,50918,13274,white,FL,2023-03-05 23:02:01.649628
Nissan,Fusion,2012,67229,40220,black,IL,2023-03-03 23:02:01.649559
Toyota,Camry,2014,19779,10039,blue,CA,2023-09-02 23:02:01.649396
Ford,Camry,2018,34074,34333,silver,NY,2023-04-30 23:02:01.649750
Ford,Camry,2018,91366,37120,blue,NY,2024-02-12 23:02:01.648704
Chevrolet,Altima,2010,60958,46759,red,TX,2023-05-07 23:02:01.649696
Chevrolet,Accord,2012,19202,26727,black,TX,2023-03-08 23:02:01.649322
Chevrolet,Accord,2015,13250,28707,black,IL,2023-08-12 23:02:01.649390
Toyota,Cruze,2018,55906,27032,red,TX,2023-07-14 23:02:01.648754
Honda,Cruze,2010,39566,15363,black,CA,2023-07-08 23:02:01.650043
Chevrolet,Cruze,2013,91325,24223,white,FL,2023-07-08 23:02:01.650025
Nissan,Accord,2014,63271,20427,red,CA,2023-06-23 23:02:01.649373
Chevrolet,Fusion,2012,19214,29632,black,CA,2023-06-25 23:02:01.648589
Honda,Cruze,2013,43679,41753,red,FL,2023-05-14 23:02:01.648432
Honda,Cruze,2014,70439,48293,white,NY,2023-04-07 23:02:01.648776
Honda,Fusion,2015,16957,37880,blue,NY,2023-07-07 23:02:01.648950
Chevrolet,Fusion,2018,22734,16436,black,NY,2023-08-06 23:02:01.648549
Nissan,Altima,2017,25716,10091,red,TX,2023-04-27 23:02:01.649730
Toyota,Cruze,2017,44337,19280,black,TX,2024-02-08 23:02:01.649488
Toyota,Camry,2016,59216,48353,blue,TX,2024-01-25 23:02:01.648788
Ford,Accord,2018,20835,25712,white,IL,2023-11-03 23:02:01.649710
Nissan,Fusion,2011,52880,17117,white,CA,2023-07-04 23:02:01.648797
Honda,Fusion,2013,82805,33651,white,CA,2023-05-31 23:02:01.650079
Honda,Cruze,2012,34351,17846,white,TX,2023-10-02 23:02:01.649128
Nissan,Altima,2011,89965,10776,silver,CA,2024-01-25 23:02:01.649802
Toyota,Cruze,2015,70406,25666,black,FL,2023-10-02 23:02:01.649227
Nissan,Altima,2011,29201,15559,silver,NY,2023-04-06 23:02:01.649247
Ford,Camry,2014,79015,24020,blue,CA,2023-08-17 23:02:01.648757
Toyota,Accord,2015,45721,31110,white,FL,2023-07-09 23:02:01.649020
Ford,Fusion,2018,16860,45236,red,NY,2023-11-14 23:02:01.649243
Ford,Cruze,2017,58032,33236,white,CA,2023-11-17 23:02:01.649045
Nissan,Fusion,2012,31459,32163,black,NY,2023-05-11 23:02:01.649225
Ford,Cruze,2012,74771,23515,black,FL,2023-06-01 23:02:01.648587
Toyota,Cruze,2014,50685,14998,white,TX,2023-12-21 23:02:01.649748
Nissan,Fusion,2010,79097,36667,red,TX,2023-03-03 23:02:01.649653
Nissan,Cruze,2018,58480,32515,silver,NY,2023-07-29 23:02:01.650055
Nissan,Cruze,2015,52492,31701,white,TX,2023-05-23 23:02:01.648992
Chevrolet,Altima,2015,55710,40666,red,IL,2023-10-10 23:02:01.649456
Nissan,Fusion,2012,83613,43492,silver,TX,2023-04-25 23:02:01.648425
Toyota,Altima,2017,42031,27236,blue,NY,2023-10-24 23:02:01.648796
Chevrolet,Cruze,2017,32758,26289,red,TX,2023-08-31 23:02:01.649886
Nissan,Accord,2012,21141,10372,blue,IL,2023-06-18 23:02:01.649933
Chevrolet,Fusion,2016,11007,10037,silver,CA,2023-09-30 23:02:01.650133
Nissan,Fusion,2012,31256,28439,red,FL,2023-08-19 23:02:01.649982
Chevrolet,Camry,2018,33094,19870,red,NY,2023-04-08 23:02:01.649480
Chevrolet,Camry,2016,85237,11760,silver,IL,2023-08-27 23:02:01.648930
Nissan,Fusion,2011,72772,40874,red,FL,2024-01-29 23:02:01.648451
Ford,Fusion,2012,27905,43169,black,TX,2023-12-24 23:02:01.649551
Ford,Fusion,2016,73105,17516,blue,IL,2024-02-12 23:02:01.650041
Toyota,Camry,2012,54148,33137,red,CA,2023-03-04 23:02:01.648887
Chevrolet,Altima,2010,51939,43023,silver,FL,2024-01-13 23:02:01.649636
Nissan,Cruze,2012,58496,31589,red,IL,2024-01-07 23:02:01.649492
Ford,Accord,2011,48039,43219,white,TX,2023-12-10 23:02:01.648726
Chevrolet,Altima,2016,81214,34270,black,TX,2023-07-13 23:02:01.648783
Toyota,Camry,2014,99124,16344,black,IL,2024-01-28 23:02:01.649315
Honda,Accord,2013,77826,36482,blue,NY,2023-12-05 23:02:01.648799
Toyota,Camry,2013,23197,20778,blue,IL,2023-06-02 23:02:01.650118
Ford,Camry,2014,40278,12861,silver,CA,2023-03-17 23:02:01.649273
Toyota,Altima,2017,42031,27236,blue,NY,2023-10-24 23:02:01.648796
Honda,Fusion,2013,32028,19385,white,CA,2023-09-11 23:02:01.648475
Chevrolet,Accord,2016,10746,10719,white,IL,2023-06-09 23:02:01.649139
Toyota,Cruze,2013,97228,14953,blue,NY,2023-09-28 23:02:01.648623
Ford,Cruze,2012,12602,23578,black,IL,2024-01-03 23:02:01.649188
Chevrolet,Accord,2011,57496,33795,white,IL,2023-10-25 23:02:01.648928
Toyota,Cruze,2017,53073,37143,blue,CA,2023-12-23 23:02:01.650115
Nissan,Altima,2017,33586,18507,black,TX,2023-07-18 23:02:01.648671
Ford,Fusion,2017,53608,21924,black,NY,2023-05-30 23:02:01.649818
Ford,Cruze,2010,33224,33353,silver,IL,2023-10-07 23:02:01.649113
Ford,Cruze,2011,20400,26454,white,NY,2023-07-14 23:02:01.650017
Honda,Accord,2013,37644,10692,black,FL,2023-11-28 23:02:01.648952
Chevrolet,Camry,2011,31723,25427,red,CA,2023-11-17 23:02:01.649264
Ford,Cruze,2012,74771,23515,black,FL,2023-06-01 23:02:01.648587
Ford,Altima,2015,87473,11379,silver,FL,2023-10-18 23:02:01.649286
Honda,Camry,2014,55340,29126,red,TX,2023-10-25 23:02:01.648509
Chevrolet,Altima,2016,81214,34270,black,TX,2023-07-13 23:02:01.648783
Chevrolet,Accord,2010,42308,19859,silver,IL,2023-03-23 23:02:01.648556
Chevrolet,Fusion,2011,19103,19740,red,NY,2023-08-15 23:02:01.650037
Chevrolet,Cruze,2013,29013,24633,silver,NY,2023-04-18 23:02:01.649846
Nissan,Camry,2018,42181,19643,silver,TX,2024-02-04 23:02:01.648784
Honda,Camry,2018,60743,40380,blue,TX,2023-09-19 23:02:01.649331
Nissan,Cruze,2018,49145,38511,black,FL,2023-11-17 23:02:01.649891
Nissan,Fusion,2015,76925,13588,black,TX,2023-11-24 23:02:01.648485
Toyota,Camry,2012,47575,40248,silver,TX,2023-06-02 23:02:01.648562
Nissan,Cruze,2018,18472,39237,black,CA,2024-01-26 23:02:01.648781
Chevrolet,Altima,2012,95859,17736,white,NY,2023-06-06 23:02:01.648629
Nissan,Accord,2012,29329,25319,white,CA,2023-10-14 23:02:01.648994
Nissan,Fusion,2017,42872,12151,silver,FL,2023-08-28 23:02:01.650101
Ford,Cruze,2015,71186,29725,black,NY,2023-04-21 23:02:01.648477
Ford,Altima,2010,72079,10539,silver,FL,2023-04-09 23:02:01.649616
Ford,Accord,2016,92247,38301,white,NY,2023-04-23 23:02:01.649437
Toyota,Altima,2014,39789,23476,white,TX,2023-09-05 23:02:01.650038
Ford,Accord,2016,92247,38301,white,NY,2023-04-23 23:02:01.649437
Nissan,Fusion,2015,76925,13588,black,TX,2023-11-24 23:02:01.648485
Toyota,Cruze,2017,19882,34176,red,IL,2023-08-08 23:02:01.648413
Nissan,Altima,2015,71480,19878,red,CA,2023-10-22 23:02:01.649425
Ford,Fusion,2011,51299,27363,white,IL,2023-08-11 23:02:01.649518
Honda,Altima,2017,88529,38257,blue,TX,2023-02-22 23:02:01.648591
Ford,Fusion,2015,95389,10597,black,CA,2023-10-31 23:02:01.648446
Honda,Altima,2015,87021,49424,red,IL,2023-05-01 23:02:01.649757
Ford,Fusion,2014,60439,42147,white,CA,2023-11-10 23:02:01.648487
Nissan,Cruze,2014,37344,35309,blue,NY,2023-04-22 23:02:01.648559
Ford,Altima,2011,49827,49768,blue,FL,2023-04-28 23:02:01.649977
Toyota,Camry,2016,92396,16615,silver,IL,2023-07-28 23:02:01.649046
Honda,Camry,2012,49823,25509,black,NY,2024-01-05 23:02:01.648791
Ford,Camry,2016,58967,33328,white,CA,2023-03-18 23:02:01.649898
Chevrolet,Cruze,2013,30849,17482,black,CA,2023-08-02 23:02:01.649641
Nissan,Cruze,2011,94176,26010,white,FL,2023-07-15 23:02:01.649834
Nissan,Accord,2010,23354,34836,black,TX,2023-05-08 23:02:01.649419
Honda,Camry,2011,37028,11859,blue,CA,2023-08-24 23:02:01.649035
Toyota,Accord,2015,78651,34246,black,IL,2023-07-22 23:02:01.648972
Chevrolet,Fusion,2017,14492,37890,red,TX,2023-05-24 23:02:01.648751
Chevrolet,Cruze,2017,32758,26289,red,TX,2023-08-31 23:02:01.649886
Nissan,Altima,2011,81900,31919,silver,TX,2023-07-04 23:02:01.648541
Ford,Accord,2014,24470,30887,black,NY,2024-02-01 23:02:01.648838
Toyota,Fusion,2010,84786,40159,black,NY,2024-01-16 23:02:01.649712
Nissan,Cruze,2017,52959,36238,white,FL,2023-05-08 23:02:01.649555
Chevrolet,Fusion,2010,89745,24371,silver,NY,2024-01-14 23:02:01.649753
Honda,Camry,2013,19298,12151,black,CA,2023-08-21 23:02:01.650125
Ford,Camry,2012,48770,13418,silver,NY,2023-08-24 23:02:01.648685
Ford,Fusion,2017,50245,34740,white,IL,2023-10-01 23:02:01.650029
Chevrolet,Fusion,2015,67312,26247,silver,TX,2023-05-06 23:02:01.649958
Honda,Camry,2017,42680,30367,silver,FL,2023-10-25 23:02:01.649996
Nissan,Accord,2015,77883,25144,red,IL,2023-02-27 23:02:01.648548
Nissan,Altima,2011,73536,44486,red,FL,2023-11-21 23:02:01.648949
Chevrolet,Fusion,2011,28593,27316,white,IL,2023-05-21 23:02:01.649878
Toyota,Cruze,2013,65297,29544,silver,NY,2024-01-08 23:02:01.648693
Ford,Camry,2012,48770,13418,silver,NY,2023-08-24 23:02:01.648685
Toyota,Altima,2018,10524,12529,silver,NY,2024-01-03 23:02:01.650110
Chevrolet,Accord,2011,62369,49045,blue,CA,2023-08-24 23:02:01.648709
Honda,Camry,2016,12078,22661,silver,FL,2023-09-22 23:02:01.648472
Nissan,Altima,2011,89965,10776,silver,CA,2024-01-25 23:02:01.649802
Honda,Fusion,2014,58183,12447,white,NY,2023-04-12 23:02:01.650061
Honda,Cruze,2017,87423,47348,silver,NY,2024-02-14 23:02:01.649722
Toyota,Cruze,2010,76705,34530,silver,IL,2023-11-17 23:02:01.649888
Nissan,Fusion,2011,52880,17117,white,CA,2023-07-04 23:02:01.648797
Honda,Cruze,2018,63917,47289,red,TX,2023-04-17 23:02:01.648522
Nissan,Altima,2016,25501,37535,black,NY,2023-04-22 23:02:01.649230
Ford,Accord,2018,60310,36705,black,IL,2024-01-03 23:02:01.649122
Nissan,Accord,2016,57259,22826,red,CA,2023-03-14 23:02:01.648973
Toyota,Fusion,2011,46281,45522,red,IL,2023-02-21 23:02:01.649211
Nissan,Cruze,2013,79173,30198,red,TX,2023-08-27 23:02:01.648523
Honda,Camry,2011,37028,11859,blue,CA,2023-08-24 23:02:01.649035
Toyota,Altima,2014,24884,28748,silver,FL,2023-05-23 23:02:01.649302
Nissan,Camry,2016,74079,25169,red,FL,2023-05-16 23:02:01.649288
Honda,Camry,2013,43259,11786,red,FL,2023-08-24 23:02:01.648864
Chevrolet,Camry,2018,78890,48430,red,NY,2023-06-30 23:02:01.649298
Honda,Fusion,2017,82367,27958,black,NY,2023-02-23 23:02:01.649691
Nissan,Fusion,2016,63552,29068,white,CA,2024-02-06 23:02:01.649736
Ford,Altima,2017,33161,21365,white,CA,2023-11-17 23:02:01.649523
Toyota,Altima,2011,94147,29682,red,NY,2023-06-27 23:02:01.649516
Honda,Altima,2014,18563,16523,silver,FL,2024-01-27 23:02:01.649940
Honda,Camry,2013,51233,38750,blue,NY,2023-11-14 23:02:01.648677
Nissan,Fusion,2014,96681,41438,silver,IL,2023-09-16 23:02:01.649096
Toyota,Altima,2015,13954,14794,silver,TX,2024-02-06 23:02:01.648650
Chevrolet,Cruze,2011,99157,37488,white,TX,2023-09-26 23:02:01.647970
Nissan,Cruze,2011,49648,19015,blue,TX,2023-04-21 23:02:01.649946
Toyota,Fusion,2011,96214,20773,red,FL,2023-06-27 23:02:01.649349
Honda,Accord,2016,81176,24038,white,IL,2023-09-16 23:02:01.649025
Ford,Cruze,2011,20400,26454,white,NY,2023-07-14 23:02:01.650017
Toyota,Cruze,2014,50685,14998,white,TX,2023-12-21 23:02:01.649748
Honda,Altima,2015,32834,17855,white,TX,2023-09-14 23:02:01.649317
Toyota,Fusion,2011,46281,45522,red,IL,2023-02-21 23:02:01.649211
Honda,Fusion,2010,37641,31169,blue,FL,2023-03-26 23:02:01.649199
Nissan,Camry,2017,52698,40546,white,NY,2023-11-10 23:02:01.648459
Chevrolet,Cruze,2010,31887,15790,white,CA,2023-06-22 23:02:01.648882
Nissan,Fusion,2011,79625,47280,silver,FL,2023-10-11 23:02:01.649304
Nissan,Cruze,2018,35323,26984,white,TX,2023-11-06 23:02:01.649959
Chevrolet,Accord,2015,34463,14014,silver,TX,2023-04-13 23:02:01.649482
Ford,Camry,2010,57651,32950,black,CA,2023-04-06 23:02:01.649334
Honda,Cruze,2010,21277,39841,black,FL,2023-05-28 23:02:01.648664
Chevrolet,Camry,2016,31139,12166,black,CA,2023-09-03 23:02:01.649649
Ford,Altima,2016,15999,19003,black,FL,2023-12-07 23:02:01.649062
Honda,Cruze,2015,63494,30652,white,FL,2023-12-18 23:02:01.648774
Nissan,Accord,2012,21141,10372,blue,IL,2023-06-18 23:02:01.649933
Honda,Camry,2013,90392,28391,silver,CA,2023-08-02 23:02:01.649662
Honda,Fusion,2013,25360,38818,blue,IL,2023-02-19 23:02:01.649351
Honda,Cruze,2012,34351,17846,white,TX,2023-10-02 23:02:01.649128
Toyota,Cruze,2016,70758,48267,red,TX,2023-09-14 23:02:01.648634
Honda,Camry,2010,49124,35758,red,CA,2023-11-17 23:02:01.649530
Toyota,Altima,2011,63049,33584,blue,NY,2023-02-23 23:02:01.648674
Nissan,Altima,2011,81203,19967,silver,IL,2024-02-15 23:02:01.648584
Chevrolet,Camry,2010,35552,33378,silver,TX,2023-12-08 23:02:01.649428
Toyota,Accord,2016,37974,31357,blue,FL,2023-08-07 23:02:01.649656
Toyota,Altima,2015,13954,14794,silver,TX,2024-02-06 23:02:01.648650
Nissan,Camry,2014,76909,42120,silver,NY,2023-07-26 23:02:01.648499
Ford,Cruze,2011,48131,30325,silver,IL,2023-08-21 23:02:01.649985
Chevrolet,Accord,2016,42425,48936,blue,FL,2024-02-07 23:02:01.649699
Toyota,Cruze,2012,73565,35993,white,CA,2023-08-04 23:02:01.648749
Nissan,Altima,2013,88353,32534,red,NY,2023-05-02 23:02:01.648686
Nissan,Camry,2014,76909,42120,silver,NY,2023-07-26 23:02:01.648499
Nissan,Fusion,2015,98895,17338,blue,FL,2023-12-30 23:02:01.648595
Chevrolet,Accord,2014,93298,16196,white,IL,2023-08-17 23:02:01.648828
Toyota,Fusion,2011,21855,30217,silver,NY,2023-09-24 23:02:01.648581
Chevrolet,Altima,2013,25091,13960,red,NY,2023-04-12 23:02:01.649754
Ford,Altima,2013,58884,46446,red,NY,2024-01-21 23:02:01.648809
Honda,Accord,2016,90679,21621,silver,FL,2024-02-12 23:02:01.649896
Ford,Accord,2011,84988,19130,silver,IL,2023-12-14 23:02:01.649694
Honda,Cruze,2014,97116,20256,black,NY,2023-04-28 23:02:01.648889
Ford,Camry,2012,48770,13418,silver,NY,2023-08-24 23:02:01.648685
Toyota,Altima,2018,65052,17325,white,NY,2023-09-06 23:02:01.648892
Toyota,Accord,2012,64721,37830,white,TX,2023-08-23 23:02:01.650068
Chevrolet,Altima,2014,93341,15979,blue,NY,2023-07-24 23:02:01.649741
Toyota,Cruze,2017,34432,35864,silver,IL,2023-04-07 23:02:01.648807
Ford,Fusion,2011,43104,18993,black,CA,2023-07-27 23:02:01.649171
Toyota,Fusion,2014,70067,46444,blue,CA,2023-11-28 23:02:01.648875
Ford,Fusion,2017,45278,37901,red,NY,2023-03-01 23:02:01.649007
Toyota,Camry,2016,92396,16615,silver,IL,2023-07-28 23:02:01.649046
Toyota,Accord,2015,78651,34246,black,IL,2023-07-22 23:02:01.648972
Chevrolet,Fusion,2015,79367,36525,blue,IL,2024-01-03 23:02:01.648536
Toyota,Cruze,2015,65113,14382,white,NY,2023-10-29 23:02:01.649925
Honda,Cruze,2014,30864,48873,black,NY,2023-03-13 23:02:01.649249
Nissan,Camry,2012,44599,24656,red,NY,2024-01-04 23:02:01.649961
Chevrolet,Accord,2011,21653,24181,blue,IL,2023-10-30 23:02:01.649399
Honda,Camry,2010,25031,24719,white,IL,2023-12-21 23:02:01.648552
Honda,Accord,2012,65124,10319,black,TX,2023-07-06 23:02:01.649040
Toyota,Fusion,2017,40878,45041,red,NY,2023-12-13 23:02:01.648998
Toyota,Altima,2010,47125,17037,silver,FL,2023-10-17 23:02:01.648540
Honda,Cruze,2018,77840,35296,white,TX,2023-10-12 23:02:01.648592
Toyota,Fusion,2013,46763,43572,blue,NY,2023-07-05 23:02:01.649720
Ford,Altima,2014,78013,37398,white,CA,2023-04-08 23:02:01.649136
Nissan,Accord,2013,91399,45893,silver,TX,2023-03-03 23:02:01.649535
Nissan,Altima,2016,67334,12486,blue,CA,2023-10-21 23:02:01.648920
Toyota,Cruze,2013,65297,29544,silver,NY,2024-01-08 23:02:01.648693
Ford,Cruze,2017,81679,45552,black,TX,2023-09-09 23:02:01.648694
Chevrolet,Accord,2015,13250,28707,black,IL,2023-08-12 23:02:01.649390
Honda,Accord,2016,35405,26922,white,IL,2023-09-06 23:02:01.648567
Ford,Fusion,2014,53501,42544,white,FL,2023-03-24 23:02:01.648564
Toyota,Camry,2010,45377,47370,blue,IL,2023-05-11 23:02:01.649561
Chevrolet,Camry,2011,44403,32807,black,TX,2023-07-01 23:02:01.649011
Honda,Camry,2011,55769,19553,silver,CA,2023-08-14 23:02:01.649860
Toyota,Camry,2012,47575,40248,silver,TX,2023-06-02 23:02:01.648562
Nissan,Camry,2011,42937,24725,silver,NY,2024-01-15 23:02:01.649798
Nissan,Altima,2015,91085,21525,white,NY,2023-05-28 23:02:01.649735
Toyota,Camry,2014,44743,35663,silver,FL,2023-03-18 23:02:01.649629
Honda,Altima,2017,51565,27113,black,FL,2023-10-27 23:02:01.649697
